CustomerID,Recency,Frequency,Monetary,Cluster,Segment,Churn,Churn_Probability,Retention_Action
17075.0,65,6,1407.61,3,Inactive / Churned,0,4.701856059140293e-25,No Action / Low-Cost Re-engagement
17076.0,28,3,401.66999999999996,0,Active Low-Value,0,1.9378752998440774e-60,Monitor
17077.0,214,1,306.0,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17080.0,15,5,669.91,0,Active Low-Value,0,4.455533386624837e-73,Monitor
17081.0,31,4,674.23,3,Inactive / Churned,0,1.2720127967920749e-57,No Action / Low-Cost Re-engagement
17082.0,30,4,2728.18,3,Inactive / Churned,0,1.2418929525616554e-58,No Action / Low-Cost Re-engagement
17083.0,45,6,2644.01,3,Inactive / Churned,0,2.5224896669463753e-44,No Action / Low-Cost Re-engagement
17084.0,32,1,2253.22,0,Active Low-Value,0,1.649144468968211e-56,Monitor
17085.0,12,23,6324.76,1,High-Value Loyal,0,3.180074704773962e-77,Monitor
17087.0,373,1,221.53,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17089.0,22,1,128.45,0,Active Low-Value,0,4.4319543699709826e-66,Monitor
17090.0,10,6,1105.53,1,High-Value Loyal,0,5.830305672596846e-78,Monitor
17091.0,3,11,3983.34,1,High-Value Loyal,0,4.4708325326467236e-85,Monitor
17092.0,73,7,3817.18,3,Inactive / Churned,0,1.776131441820362e-17,No Action / Low-Cost Re-engagement
17093.0,228,1,235.88,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17094.0,59,1,100.2,2,At-Risk High-Value,0,1.752834289760421e-30,Monitor
17095.0,66,4,1248.09,3,Inactive / Churned,0,5.7987200931090325e-24,No Action / Low-Cost Re-engagement
17096.0,19,7,2737.05,1,High-Value Loyal,0,2.1051146899439444e-69,Monitor
17097.0,1,2,386.03,0,Active Low-Value,0,2.3686690402429503e-86,Monitor
17098.0,17,3,591.0699999999999,0,Active Low-Value,0,5.01338132292468e-71,Monitor
17099.0,169,1,582.17,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17101.0,30,3,885.3199999999999,3,Inactive / Churned,0,1.5851745289662699e-58,No Action / Low-Cost Re-engagement
17103.0,358,1,424.3,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17104.0,59,1,474.03,2,At-Risk High-Value,0,1.7176816251157015e-30,Monitor
17106.0,25,1,491.23,0,Active Low-Value,0,3.3439385883099457e-63,Monitor
17107.0,33,4,5259.99,3,Inactive / Churned,0,8.331025511776396e-56,No Action / Low-Cost Re-engagement
17108.0,299,1,174.95,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17109.0,42,2,410.42,0,Active Low-Value,0,6.586872420247347e-47,Monitor
17110.0,156,2,347.4,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17111.0,61,1,227.97,2,At-Risk High-Value,0,1.4617323251597801e-28,Monitor
17112.0,138,1,205.17,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17113.0,210,6,2322.59,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
17115.0,184,4,1923.99,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
17116.0,284,1,389.78,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17121.0,38,1,314.74,0,Active Low-Value,0,1.0846350472939692e-50,Monitor
17122.0,24,3,432.18,0,Active Low-Value,0,2.7437186882029777e-64,Monitor
17123.0,75,2,631.87,3,Inactive / Churned,0,3.644851927681994e-15,No Action / Low-Cost Re-engagement
17126.0,17,4,1065.69,0,Active Low-Value,0,4.2299936594272645e-71,Monitor
17127.0,64,5,1155.0300000000002,3,Inactive / Churned,0,6.008520317819629e-26,No Action / Low-Cost Re-engagement
17129.0,156,1,31.85,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17132.0,88,2,1272.8,3,Inactive / Churned,0,0.011183627084882913,No Action / Low-Cost Re-engagement
17133.0,110,5,9730.09,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
17134.0,78,1,212.1,2,At-Risk High-Value,0,3.314218528980916e-12,Monitor
17135.0,7,4,814.43,0,Active Low-Value,0,1.0270290476315153e-80,Monitor
17136.0,298,1,231.68,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17137.0,52,6,1133.63,3,Inactive / Churned,0,1.4854085627300997e-37,No Action / Low-Cost Re-engagement
17138.0,25,6,4036.77,1,High-Value Loyal,0,1.34186704447188e-63,Monitor
17139.0,25,13,8915.99,1,High-Value Loyal,0,3.754315239500298e-64,Monitor
17141.0,54,4,754.33,3,Inactive / Churned,0,1.6988239198659846e-35,No Action / Low-Cost Re-engagement
17142.0,40,3,704.75,3,Inactive / Churned,0,6.683397797453144e-49,No Action / Low-Cost Re-engagement
17143.0,53,2,924.11,3,Inactive / Churned,0,2.4509075289899663e-36,No Action / Low-Cost Re-engagement
17145.0,148,4,3120.91,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
17146.0,71,10,5110.46,1,High-Value Loyal,0,1.2795026177342616e-19,Monitor
17147.0,88,5,1485.36,3,Inactive / Churned,0,0.007202164847553329,No Action / Low-Cost Re-engagement
17149.0,87,1,143.10000000000002,2,At-Risk High-Value,0,0.001513389567421176,Monitor
17150.0,12,6,1375.65,1,High-Value Loyal,0,4.8246750629534124e-76,Monitor
17151.0,371,1,231.90000000000003,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17152.0,61,1,327.0,2,At-Risk High-Value,0,1.4539087598751048e-28,Monitor
17155.0,163,5,640.76,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
17156.0,127,1,591.87,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17157.0,116,17,4832.9,1,High-Value Loyal,1,1.0,Immediate Retention (VIP Offer)
17158.0,183,2,713.03,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17159.0,113,2,560.71,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17160.0,10,11,6691.13,1,High-Value Loyal,0,2.0947353022710302e-78,Monitor
17161.0,80,1,856.01,2,At-Risk High-Value,0,2.6875752706887254e-10,Monitor
17163.0,81,2,406.68,2,At-Risk High-Value,0,2.184651029587637e-09,Monitor
17165.0,17,5,1635.64,3,Inactive / Churned,0,3.5506272068541233e-71,No Action / Low-Cost Re-engagement
17167.0,15,3,867.11,0,Active Low-Value,0,5.88166073431077e-73,Monitor
17168.0,134,1,400.2,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17169.0,214,1,320.95,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17170.0,10,2,178.68,0,Active Low-Value,0,1.0914097718429895e-77,Monitor
17171.0,297,1,159.68,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17172.0,66,2,638.81,3,Inactive / Churned,0,7.996743009393961e-24,No Action / Low-Cost Re-engagement
17176.0,162,2,596.1899999999999,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17177.0,141,1,119.5,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17178.0,367,1,436.71,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17179.0,18,3,795.47,0,Active Low-Value,0,4.5434648795870224e-70,Monitor
17180.0,58,7,1460.95,3,Inactive / Churned,0,7.480384529638653e-32,No Action / Low-Cost Re-engagement
17181.0,9,2,225.45000000000002,0,Active Low-Value,0,1.1880098652172407e-78,Monitor
17182.0,58,2,321.3,2,At-Risk High-Value,0,1.6362492258729413e-31,Monitor
17184.0,205,2,198.41000000000003,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17185.0,227,3,229.46,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17187.0,162,1,263.76,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17188.0,82,6,2118.7000000000003,3,Inactive / Churned,0,1.024880933606682e-08,No Action / Low-Cost Re-engagement
17189.0,196,3,573.23,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17190.0,39,5,1298.3,3,Inactive / Churned,0,5.293214349317095e-50,No Action / Low-Cost Re-engagement
17191.0,4,11,2740.92,1,High-Value Loyal,0,4.382239823296738e-84,Monitor
17192.0,172,1,77.83,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17193.0,22,2,610.74,0,Active Low-Value,0,3.7378661233020636e-66,Monitor
17194.0,166,1,549.88,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17195.0,291,1,562.98,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17196.0,63,1,352.9,2,At-Risk High-Value,0,1.2191627420069616e-26,Monitor
17198.0,1,2,521.66,0,Active Low-Value,0,2.351323014482118e-86,Monitor
17199.0,218,1,145.12,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17200.0,23,4,356.71,0,Active Low-Value,0,2.6027234831986577e-65,Monitor
17201.0,159,3,899.41,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
17202.0,56,1,160.65,2,At-Risk High-Value,0,2.270476518687097e-33,Monitor
17203.0,24,4,2012.03,3,Inactive / Churned,0,2.1804024957102142e-64,No Action / Low-Cost Re-engagement
17204.0,10,5,3940.13,1,High-Value Loyal,0,5.775624560881515e-78,Monitor
17205.0,52,2,615.27,0,Active Low-Value,0,2.7197470422385255e-37,Monitor
17207.0,288,1,303.21999999999997,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17208.0,31,1,115.35,0,Active Low-Value,0,2.0207240395102737e-57,Monitor
17209.0,285,3,611.6,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17210.0,28,1,253.37,0,Active Low-Value,0,2.606498811905697e-60,Monitor
17211.0,5,6,1729.43,1,High-Value Loyal,0,8.723131864661866e-83,Monitor
17212.0,94,2,567.5600000000001,2,At-Risk High-Value,1,0.9998562955340967,Targeted Win-Back Campaign
17213.0,2,7,2401.07,1,High-Value Loyal,0,9.463316328926743e-86,Monitor
17215.0,100,1,186.15,2,At-Risk High-Value,1,0.9999999997941584,Targeted Win-Back Campaign
17216.0,190,1,65.05,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17217.0,255,1,104.5,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17218.0,4,9,2231.96,1,High-Value Loyal,0,6.01057577129352e-84,Monitor
17219.0,52,1,144.9,2,At-Risk High-Value,0,3.2226972656213955e-37,Monitor
17220.0,53,7,1283.5,3,Inactive / Churned,0,1.1688668085445013e-36,No Action / Low-Cost Re-engagement
17221.0,227,3,643.39,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
17222.0,113,5,1250.86,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
17223.0,4,2,446.74,0,Active Low-Value,0,1.8166727247803884e-83,Monitor
17224.0,137,1,100.86,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17225.0,217,1,131.15,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17226.0,80,2,506.63,2,At-Risk High-Value,0,2.3711699256328366e-10,Monitor
17227.0,4,7,1082.71,1,High-Value Loyal,0,8.535037052888002e-84,Monitor
17228.0,3,7,1271.1499999999999,1,High-Value Loyal,0,9.219415284664686e-85,Monitor
17230.0,199,10,6286.54,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
17231.0,25,15,4022.72,1,High-Value Loyal,0,3.6682063046276775e-64,Monitor
17233.0,84,2,369.98,2,At-Risk High-Value,0,1.6844038531967734e-06,Monitor
17235.0,8,7,1354.82,1,High-Value Loyal,0,5.9302009865261695e-80,Monitor
17236.0,46,6,1013.13,3,Inactive / Churned,0,2.5251061886221986e-43,No Action / Low-Cost Re-engagement
17237.0,11,2,687.39,0,Active Low-Value,0,9.729314807272544e-77,Monitor
17238.0,7,17,4038.45,1,High-Value Loyal,0,1.3232298479067436e-81,Monitor
17239.0,23,3,806.95,0,Active Low-Value,0,2.9339467097446413e-65,Monitor
17240.0,232,1,130.6,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17241.0,21,12,2744.14,1,High-Value Loyal,0,8.59289353641538e-68,Monitor
17242.0,92,3,1754.24,3,Inactive / Churned,1,0.9853510231806311,No Action / Low-Cost Re-engagement
17243.0,5,44,12213.01,1,High-Value Loyal,0,2.0622983310710857e-85,Monitor
17244.0,19,4,871.14,0,Active Low-Value,0,3.5896540506532107e-69,Monitor
17245.0,325,1,200.18,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17246.0,182,2,38.92,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17248.0,117,1,227.51,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17249.0,64,1,68.03,2,At-Risk High-Value,0,1.1345750295593806e-25,Monitor
17251.0,18,2,529.15,0,Active Low-Value,0,5.324462842410218e-70,Monitor
17254.0,37,1,198.29,0,Active Low-Value,0,1.1911248073299839e-51,Monitor
17255.0,26,2,500.72,0,Active Low-Value,0,2.6514367886499488e-62,Monitor
17256.0,117,3,258.93,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17257.0,72,2,192.73,2,At-Risk High-Value,0,4.850807390014948e-18,Monitor
17258.0,32,2,417.3,0,Active Low-Value,0,1.5770551002759849e-56,Monitor
17259.0,4,5,1285.97,1,High-Value Loyal,0,1.1263232646319363e-83,Monitor
17260.0,47,1,120.95,2,At-Risk High-Value,0,4.993993231957332e-42,Monitor
17261.0,145,1,230.44,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17262.0,2,7,1504.26,1,High-Value Loyal,0,9.934591741065872e-86,Monitor
17264.0,60,1,279.59,2,At-Risk High-Value,0,1.5906913310551882e-29,Monitor
17266.0,135,2,207.09,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17268.0,81,7,970.25,3,Inactive / Churned,0,1.0304210995731016e-09,No Action / Low-Cost Re-engagement
17269.0,21,1,537.46,0,Active Low-Value,0,4.7304458197264765e-67,Monitor
17270.0,105,2,604.4,2,At-Risk High-Value,1,0.9999999999999962,Targeted Win-Back Campaign
17271.0,372,1,210.39,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17273.0,60,1,141.12,2,At-Risk High-Value,0,1.6026727153612427e-29,Monitor
17274.0,31,1,465.4,0,Active Low-Value,0,1.9827524087206385e-57,Monitor
17275.0,19,1,114.52,0,Active Low-Value,0,5.763973668673348e-69,Monitor
17276.0,38,1,508.39,0,Active Low-Value,0,1.0733121065773455e-50,Monitor
17278.0,201,1,25.2,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17280.0,74,1,118.85999999999999,2,At-Risk High-Value,0,4.723972764184549e-16,Monitor
17281.0,10,6,797.8499999999999,0,Active Low-Value,0,5.928333910736053e-78,Monitor
17282.0,92,2,636.25,3,Inactive / Churned,1,0.988031105823051,No Action / Low-Cost Re-engagement
17283.0,14,1,188.46,0,Active Low-Value,0,8.884777560459135e-74,Monitor
17284.0,25,2,1140.58,0,Active Low-Value,0,2.7948271439714807e-63,Monitor
17285.0,264,2,428.34,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17286.0,36,2,241.56,0,Active Low-Value,0,1.1226674747024221e-52,Monitor
17287.0,3,16,3047.85,1,High-Value Loyal,0,2.2871879583436485e-85,Monitor
17288.0,26,4,1080.25,3,Inactive / Churned,0,1.9257524473431178e-62,No Action / Low-Cost Re-engagement
17289.0,12,6,1134.98,1,High-Value Loyal,0,4.8880124482693686e-76,Monitor
17290.0,17,6,976.2,3,Inactive / Churned,0,3.1856969859475207e-71,No Action / Low-Cost Re-engagement
17292.0,108,2,271.75,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17293.0,30,8,1899.1200000000001,3,Inactive / Churned,0,7.296481213297497e-59,No Action / Low-Cost Re-engagement
17294.0,305,2,467.78999999999996,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17296.0,366,1,338.13,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17298.0,10,3,459.14,0,Active Low-Value,0,9.306072334507993e-78,Monitor
17299.0,75,2,346.97,2,At-Risk High-Value,0,3.701562517018206e-15,Monitor
17300.0,26,2,393.64,0,Active Low-Value,0,2.6668674747491282e-62,Monitor
17301.0,260,1,132.8,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17304.0,170,1,111.5,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17305.0,284,1,2135.46,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
17306.0,29,2,1151.04,0,Active Low-Value,0,1.969595114529039e-59,Monitor
17307.0,31,11,3999.8900000000003,1,High-Value Loyal,0,3.8714725720232195e-58,Monitor
17308.0,29,2,4511.76,3,Inactive / Churned,0,1.641653509352806e-59,No Action / Low-Cost Re-engagement
17309.0,17,2,247.84,0,Active Low-Value,0,5.899693661918267e-71,Monitor
17310.0,23,2,1025.1,0,Active Low-Value,0,3.349181729714658e-65,Monitor
17311.0,28,4,2181.71,3,Inactive / Churned,0,1.5233910166078758e-60,No Action / Low-Cost Re-engagement
17314.0,29,9,2376.51,1,High-Value Loyal,0,6.717229820961266e-60,Monitor
17315.0,11,5,3358.34,1,High-Value Loyal,0,5.46208666408349e-77,Monitor
17316.0,56,1,124.45,2,At-Risk High-Value,0,2.274934995905953e-33,Monitor
17318.0,361,1,164.28,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17319.0,305,1,29.1,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17320.0,4,4,1695.15,1,High-Value Loyal,0,1.2724877313479843e-83,Monitor
17321.0,30,4,1040.32,3,Inactive / Churned,0,1.3608441998082185e-58,No Action / Low-Cost Re-engagement
17322.0,12,5,922.59,0,Active Low-Value,0,5.711519597161822e-76,Monitor
17323.0,43,5,644.52,3,Inactive / Churned,0,3.867003417914025e-46,No Action / Low-Cost Re-engagement
17324.0,2,9,1311.64,1,High-Value Loyal,0,7.523881821990745e-86,Monitor
17325.0,46,2,512.77,0,Active Low-Value,0,4.618900442578453e-43,Monitor
17326.0,44,2,321.95,0,Active Low-Value,0,5.5577052392414784e-45,Monitor
17327.0,45,2,152.35,2,At-Risk High-Value,0,5.1398937075324275e-44,Monitor
17328.0,309,1,104.7,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17329.0,367,3,481.32,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17330.0,180,2,59.900000000000006,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17332.0,164,5,838.27,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
17334.0,42,1,328.13,0,Active Low-Value,0,7.642521706751259e-47,Monitor
17335.0,19,2,508.0,0,Active Low-Value,0,4.884730611578655e-69,Monitor
17336.0,108,1,81.12,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17338.0,11,9,5498.64,1,High-Value Loyal,0,2.7321415603199493e-77,Monitor
17339.0,1,2,119.0,0,Active Low-Value,0,2.4031949752818742e-86,Monitor
17340.0,2,8,10051.53,1,High-Value Loyal,0,5.412114669100568e-86,Monitor
17341.0,2,3,1108.47,0,Active Low-Value,0,1.8069573268129146e-85,Monitor
17342.0,15,4,1227.54,3,Inactive / Churned,0,4.993400958231622e-73,No Action / Low-Cost Re-engagement
17343.0,12,5,1066.3,0,Active Low-Value,0,5.667211455073053e-76,Monitor
17344.0,364,1,307.54,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17345.0,11,6,1066.94,1,High-Value Loyal,0,5.353854902387764e-77,Monitor
17346.0,9,12,2646.44,1,High-Value Loyal,0,2.4639635160232758e-79,Monitor
17348.0,73,4,1316.8899999999999,3,Inactive / Churned,0,3.1346008153275965e-17,No Action / Low-Cost Re-engagement
17349.0,16,4,741.5,0,Active Low-Value,0,4.697887039782863e-72,Monitor
17350.0,30,3,619.971,0,Active Low-Value,0,1.6081336745205616e-58,Monitor
17351.0,63,9,1401.08,3,Inactive / Churned,0,3.6343503244712934e-27,No Action / Low-Cost Re-engagement
17352.0,332,1,36.25,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17353.0,127,2,1502.0,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
17354.0,64,3,1750.3999999999999,3,Inactive / Churned,0,7.762413300165e-26,No Action / Low-Cost Re-engagement
17355.0,22,1,285.11,0,Active Low-Value,0,4.394487613496824e-66,Monitor
17356.0,190,4,768.25,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
17358.0,12,3,500.2,0,Active Low-Value,0,7.797118919404125e-76,Monitor
17359.0,284,1,156.6,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17360.0,21,3,645.59,0,Active Low-Value,0,3.5246482364737416e-67,Monitor
17361.0,312,2,392.44,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17362.0,36,5,711.8100000000001,3,Inactive / Churned,0,7.101033217596213e-53,No Action / Low-Cost Re-engagement
17363.0,31,3,940.86,3,Inactive / Churned,0,1.4482281422847136e-57,No Action / Low-Cost Re-engagement
17364.0,12,17,7589.24,1,High-Value Loyal,0,7.053451938790855e-77,Monitor
17365.0,22,7,3423.42,1,High-Value Loyal,0,1.5607128130516897e-66,Monitor
17366.0,68,2,1096.24,3,Inactive / Churned,0,6.550606205730657e-22,No Action / Low-Cost Re-engagement
17368.0,11,6,913.47,1,High-Value Loyal,0,5.398567739689761e-77,Monitor
17369.0,91,1,979.1999999999999,2,At-Risk High-Value,1,0.9108263109903277,Targeted Win-Back Campaign
17371.0,259,3,238.66,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17372.0,17,20,3034.88,1,High-Value Loyal,0,3.784974068254532e-72,Monitor
17373.0,54,3,520.58,3,Inactive / Churned,0,1.9873321059823036e-35,No Action / Low-Cost Re-engagement
17374.0,31,1,231.34,0,Active Low-Value,0,2.0080621578010574e-57,Monitor
17375.0,67,1,260.45,2,At-Risk High-Value,0,8.639840054102456e-23,Monitor
17376.0,40,2,250.44,0,Active Low-Value,0,7.912438222084369e-49,Monitor
17377.0,1,60,14218.49,1,High-Value Loyal,0,2.611875084782205e-90,Monitor
17378.0,10,1,10.95,0,Active Low-Value,0,1.2722021367201544e-77,Monitor
17380.0,70,3,645.0,3,Inactive / Churned,0,4.8799450209631344e-20,No Action / Low-Cost Re-engagement
17381.0,4,12,19726.76,1,High-Value Loyal,0,1.5111551893386156e-84,Monitor
17382.0,71,7,836.88,3,Inactive / Churned,0,2.4858972897372735e-19,No Action / Low-Cost Re-engagement
17383.0,89,1,110.69999999999999,2,At-Risk High-Value,0,0.11308087156422568,Monitor
17384.0,103,1,171.15,2,At-Risk High-Value,1,0.9999999999997327,Targeted Win-Back Campaign
17386.0,21,1,126.35000000000001,0,Active Low-Value,0,4.8370174959108515e-67,Monitor
17388.0,56,7,1432.01,3,Inactive / Churned,0,8.922179201606055e-34,No Action / Low-Cost Re-engagement
17389.0,10,27,25391.0,1,High-Value Loyal,0,7.569919151849004e-80,Monitor
17390.0,56,1,149.3,2,At-Risk High-Value,0,2.271873470270776e-33,Monitor
17392.0,86,1,168.65,2,At-Risk High-Value,0,0.0001651461258459921,Monitor
17393.0,46,2,381.15,0,Active Low-Value,0,4.651963664588218e-43,Monitor
17395.0,144,1,97.5,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17396.0,7,7,1476.3,1,High-Value Loyal,0,6.428998163826354e-81,Monitor
17397.0,52,1,536.77,0,Active Low-Value,0,3.1549809667399293e-37,Monitor
17400.0,217,3,2547.09,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
17401.0,177,1,114.85,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17402.0,5,12,2462.33,1,High-Value Loyal,0,3.529386068827836e-83,Monitor
17403.0,86,1,118.95,2,At-Risk High-Value,0,0.00016559144640820322,Monitor
17404.0,45,8,15856.3,1,High-Value Loyal,0,9.239173766265213e-45,Monitor
17406.0,2,11,2704.63,1,High-Value Loyal,0,5.228969923425004e-86,Monitor
17407.0,47,1,552.9,0,Active Low-Value,0,4.878450343222756e-42,Monitor
17408.0,136,2,283.44000000000005,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17409.0,57,8,7021.66,1,High-Value Loyal,0,5.228334242344103e-33,Monitor
17411.0,22,2,646.44,0,Active Low-Value,0,3.7306416393575094e-66,Monitor
17412.0,8,10,3159.46,1,High-Value Loyal,0,3.4892700668078226e-80,Monitor
17413.0,40,2,560.14,0,Active Low-Value,0,7.780749947837546e-49,Monitor
17414.0,59,4,1471.52,3,Inactive / Churned,0,1.0558551354904106e-30,No Action / Low-Cost Re-engagement
17416.0,29,15,10405.03,1,High-Value Loyal,0,1.8302589386817984e-60,Monitor
17417.0,184,1,164.18,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17418.0,23,1,206.60000000000002,0,Active Low-Value,0,4.044110792935362e-65,Monitor
17419.0,3,8,2273.95,1,High-Value Loyal,0,7.559298512981813e-85,Monitor
17420.0,9,4,485.6,0,Active Low-Value,0,8.779219809742767e-79,Monitor
17421.0,22,3,1059.41,0,Active Low-Value,0,3.1582278608407205e-66,Monitor
17422.0,17,5,1615.39,3,Inactive / Churned,0,3.5545257588336e-71,No Action / Low-Cost Re-engagement
17423.0,29,1,420.54,0,Active Low-Value,0,2.366956007075667e-59,Monitor
17426.0,88,7,3040.51,3,Inactive / Churned,0,0.00497273044068142,No Action / Low-Cost Re-engagement
17428.0,4,18,14562.91,1,High-Value Loyal,0,8.416226423486716e-85,Monitor
17429.0,32,2,832.54,0,Active Low-Value,0,1.5419634552076943e-56,Monitor
17430.0,1,3,469.40999999999997,0,Active Low-Value,0,2.041367992692893e-86,Monitor
17432.0,21,7,1385.6299999999999,3,Inactive / Churned,0,1.9020235565033023e-67,No Action / Low-Cost Re-engagement
17433.0,21,1,266.8,0,Active Low-Value,0,4.8003414426979124e-67,Monitor
17435.0,47,1,331.35,0,Active Low-Value,0,4.9373751653014373e-42,Monitor
17436.0,44,3,317.76,0,Active Low-Value,0,4.8125295678246427e-45,Monitor
17437.0,165,1,373.17,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17438.0,80,4,1034.32,3,Inactive / Churned,0,1.7270381341691935e-10,No Action / Low-Cost Re-engagement
17439.0,291,1,325.74,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17440.0,185,1,137.16,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17441.0,368,1,293.35,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17442.0,17,9,2371.74,1,High-Value Loyal,0,1.916451868344667e-71,Monitor
17448.0,133,46,14556.97,1,High-Value Loyal,1,1.0,Immediate Retention (VIP Offer)
17449.0,23,6,2430.29,3,Inactive / Churned,0,1.7433490049846968e-65,No Action / Low-Cost Re-engagement
17450.0,3,7,52422.3,1,High-Value Loyal,0,5.765635131245609e-86,Monitor
17454.0,98,6,1030.41,3,Inactive / Churned,1,0.9999999627916316,No Action / Low-Cost Re-engagement
17456.0,1,2,975.5600000000001,0,Active Low-Value,0,2.2941913332091047e-86,Monitor
17457.0,15,9,4247.11,1,High-Value Loyal,0,2.0617047961271846e-73,Monitor
17458.0,17,1,213.08,0,Active Low-Value,0,6.8276029821904865e-71,Monitor
17460.0,8,12,1605.8400000000001,1,High-Value Loyal,0,2.8448412113613887e-80,Monitor
17463.0,196,2,661.5,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
17464.0,158,2,710.98,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
